"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","stimulus","question_order","success","word","task","new_stim","input","stimuli","item","correct_response","testing_condition","correct","target","confound","name","view_history"
"2156","{""ID"":""6980783cf4fad5885733d8c2""}","survey-html-form","0","2159","0.0-0.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","","","","","","","","","","","","","","","",""
"1724"," ","html-keyboard-response","1","3884","0.0-1.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","<p style=""font-size: 30px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 30px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 25-30 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 30px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 30px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>). Please feel free to contact the researcher through the Messaging feature on Prolific if you have any questions or issues.</p>
      <p style=""font-size: 30px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 30px;"">We ask that you press the spacebar to proceed to the consent section.</p>","","","","","","","","","","","","","","",""
"3704","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","survey-html-form","2","7590","0.0-2.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","","","","","","","","","","","","","","","",""
"4220","{""Languages"":[""English""]}","survey-multi-select","3","11854","0.0-3.0-0.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","","[0]","","","","","","","","","","","","","",""
"13734","","fullscreen","4","26597","0.0-4.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","","","true","","","","","","","","","","","","",""
"7760"," ","html-keyboard-response","5","34358","0.0-5.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","<p style=""font-size: 30px"">Welcome, and thank you very much for your time!</p>
      <p style=""font-size: 30px"">In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p style=""font-size: 30px"">Press the spacebar to continue.<p>","","","","","","","","","","","","","","",""
"null","null","html-keyboard-response","6","34369","0.0-6.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","<p style=""font-size: 1px; font-family: FragmentMono""> x </p>","","","","","","","","","","","","","","",""
"4921"," ","html-keyboard-response","7","39290","0.0-7.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","<p style=""font-size: 30px"">You're a language expert who's been asked to look at some messages that Earth has received from space. From previous communications, we know some pieces of the words these aliens use. In this first part, we'll ask you to spell out 30 word parts, which will help you understand the messages we've received!</p>
      <p style=""font-size: 30px"">Please press the spacebar when you're ready.</p>","","","","","","","","","","","","","","",""
"8491","0","html-button-response","8","47782","0.0-8.0-0.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","<p style=""font-size: 30px;color:#911857"">Please spell this part (1/30):</p><p style=""font-size: 50px;font-family:FragmentMono;color:#911857"">AQOZO</p><p style=""font-size: 50px;font-family:FragmentMono""><p style=""font-size: 50px;color:#808080"">i</p>","","","AQOZO","morph_training","<p style=""font-size: 30px;color:#911857"">Please spell this part (1/30):</p><p style=""font-size: 50px;font-family:FragmentMono;color:#911857"">AQOZO</p><p style=""font-size: 50px;font-family:FragmentMono"">A","A","[{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (1/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">AQOZO</p><p style=\""font-size: 50px;font-family:FragmentMono\"">AQOZO"",""word"":""AQOZO"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (2/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">KUQVM</p><p style=\""font-size: 50px;font-family:FragmentMono\"">KUQVM"",""word"":""KUQVM"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (3/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">CTSBI</p><p style=\""font-size: 50px;font-family:FragmentMono\"">CTSBI"",""word"":""CTSBI"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (4/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">OPFHS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">OPFHS"",""word"":""OPFHS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (5/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">GJVMZ</p><p style=\""font-size: 50px;font-family:FragmentMono\"">GJVMZ"",""word"":""GJVMZ"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (6/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">FPKY</p><p style=\""font-size: 50px;font-family:FragmentMono\"">FPKY"",""word"":""FPKY"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (7/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">MKCIY</p><p style=\""font-size: 50px;font-family:FragmentMono\"">MKCIY"",""word"":""MKCIY"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (8/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">CQPCO</p><p style=\""font-size: 50px;font-family:FragmentMono\"">CQPCO"",""word"":""CQPCO"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (9/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">SMUN</p><p style=\""font-size: 50px;font-family:FragmentMono\"">SMUN"",""word"":""SMUN"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (10/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">TGPV</p><p style=\""font-size: 50px;font-family:FragmentMono\"">TGPV"",""word"":""TGPV"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (11/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">THW</p><p style=\""font-size: 50px;font-family:FragmentMono\"">THW"",""word"":""THW"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (12/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">VFCG</p><p style=\""font-size: 50px;font-family:FragmentMono\"">VFCG"",""word"":""VFCG"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (13/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">WPBQ</p><p style=\""font-size: 50px;font-family:FragmentMono\"">WPBQ"",""word"":""WPBQ"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (14/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">AKYS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">AKYS"",""word"":""AKYS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (15/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">VDIS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">VDIS"",""word"":""VDIS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (16/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">ECKFX</p><p style=\""font-size: 50px;font-family:FragmentMono\"">ECKFX"",""word"":""ECKFX"",""length"":205},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (17/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">WDRL</p><p style=\""font-size: 50px;font-family:FragmentMono\"">WDRL"",""word"":""WDRL"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (18/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">OAYA</p><p style=\""font-size: 50px;font-family:FragmentMono\"">OAYA"",""word"":""OAYA"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (19/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">KQW</p><p style=\""font-size: 50px;font-family:FragmentMono\"">KQW"",""word"":""KQW"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (20/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">CAMU</p><p style=\""font-size: 50px;font-family:FragmentMono\"">CAMU"",""word"":""CAMU"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (21/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">EOSUX</p><p style=\""font-size: 50px;font-family:FragmentMono\"">EOSUX"",""word"":""EOSUX"",""length"":205},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (22/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">EZUR</p><p style=\""font-size: 50px;font-family:FragmentMono\"">EZUR"",""word"":""EZUR"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (23/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">KXH</p><p style=\""font-size: 50px;font-family:FragmentMono\"">KXH"",""word"":""KXH"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (24/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">XILS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">XILS"",""word"":""XILS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (25/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">BWXL</p><p style=\""font-size: 50px;font-family:FragmentMono\"">BWXL"",""word"":""BWXL"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (26/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">XEMO</p><p style=\""font-size: 50px;font-family:FragmentMono\"">XEMO"",""word"":""XEMO"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (27/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">MEOFI</p><p style=\""font-size: 50px;font-family:FragmentMono\"">MEOFI"",""word"":""MEOFI"",""length"":205},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (28/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">HIK</p><p style=\""font-size: 50px;font-family:FragmentMono\"">HIK"",""word"":""HIK"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (29/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">BLZE</p><p style=\""font-size: 50px;font-family:FragmentMono\"">BLZE"",""word"":""BLZE"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (30/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">VCEG</p><p style=\""font-size: 50px;font-family:FragmentMono\"">VCEG"",""word"":""VCEG"",""length"":204}]","","","","","","","",""
"2926","16","html-button-response","9","50710","0.0-8.0-1.0-0.0","6980783cf4fad5885733d8c2","698af3c7ed46e59b23a73289","69cfbf415b2392ad968bcf0b","<p style=""font-size: 30px;color:#911857"">Please spell this part (1/30):</p><p style=""font-size: 50px;font-family:FragmentMono;color:#911857"">AQOZO</p><p style=""font-size: 50px;font-family:FragmentMono"">A","","","AQOZO","morph_training","<p style=""font-size: 30px;color:#911857"">Please spell this part (1/30):</p><p style=""font-size: 50px;font-family:FragmentMono;color:#911857"">AQOZO</p><p style=""font-size: 50px;font-family:FragmentMono"">AQ","AQ","[{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (1/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">AQOZO</p><p style=\""font-size: 50px;font-family:FragmentMono\"">AQOZO"",""word"":""AQOZO"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (2/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">KUQVM</p><p style=\""font-size: 50px;font-family:FragmentMono\"">KUQVM"",""word"":""KUQVM"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (3/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">CTSBI</p><p style=\""font-size: 50px;font-family:FragmentMono\"">CTSBI"",""word"":""CTSBI"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (4/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">OPFHS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">OPFHS"",""word"":""OPFHS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (5/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">GJVMZ</p><p style=\""font-size: 50px;font-family:FragmentMono\"">GJVMZ"",""word"":""GJVMZ"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (6/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">FPKY</p><p style=\""font-size: 50px;font-family:FragmentMono\"">FPKY"",""word"":""FPKY"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (7/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">MKCIY</p><p style=\""font-size: 50px;font-family:FragmentMono\"">MKCIY"",""word"":""MKCIY"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (8/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">CQPCO</p><p style=\""font-size: 50px;font-family:FragmentMono\"">CQPCO"",""word"":""CQPCO"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (9/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">SMUN</p><p style=\""font-size: 50px;font-family:FragmentMono\"">SMUN"",""word"":""SMUN"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (10/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">TGPV</p><p style=\""font-size: 50px;font-family:FragmentMono\"">TGPV"",""word"":""TGPV"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (11/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">THW</p><p style=\""font-size: 50px;font-family:FragmentMono\"">THW"",""word"":""THW"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (12/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">VFCG</p><p style=\""font-size: 50px;font-family:FragmentMono\"">VFCG"",""word"":""VFCG"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (13/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">WPBQ</p><p style=\""font-size: 50px;font-family:FragmentMono\"">WPBQ"",""word"":""WPBQ"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (14/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">AKYS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">AKYS"",""word"":""AKYS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (15/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">VDIS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">VDIS"",""word"":""VDIS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (16/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">ECKFX</p><p style=\""font-size: 50px;font-family:FragmentMono\"">ECKFX"",""word"":""ECKFX"",""length"":205},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (17/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">WDRL</p><p style=\""font-size: 50px;font-family:FragmentMono\"">WDRL"",""word"":""WDRL"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (18/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">OAYA</p><p style=\""font-size: 50px;font-family:FragmentMono\"">OAYA"",""word"":""OAYA"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (19/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">KQW</p><p style=\""font-size: 50px;font-family:FragmentMono\"">KQW"",""word"":""KQW"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (20/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">CAMU</p><p style=\""font-size: 50px;font-family:FragmentMono\"">CAMU"",""word"":""CAMU"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (21/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">EOSUX</p><p style=\""font-size: 50px;font-family:FragmentMono\"">EOSUX"",""word"":""EOSUX"",""length"":205},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (22/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">EZUR</p><p style=\""font-size: 50px;font-family:FragmentMono\"">EZUR"",""word"":""EZUR"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (23/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">KXH</p><p style=\""font-size: 50px;font-family:FragmentMono\"">KXH"",""word"":""KXH"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (24/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">XILS</p><p style=\""font-size: 50px;font-family:FragmentMono\"">XILS"",""word"":""XILS"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (25/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">BWXL</p><p style=\""font-size: 50px;font-family:FragmentMono\"">BWXL"",""word"":""BWXL"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (26/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">XEMO</p><p style=\""font-size: 50px;font-family:FragmentMono\"">XEMO"",""word"":""XEMO"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (27/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">MEOFI</p><p style=\""font-size: 50px;font-family:FragmentMono\"">MEOFI"",""word"":""MEOFI"",""length"":205},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (28/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">HIK</p><p style=\""font-size: 50px;font-family:FragmentMono\"">HIK"",""word"":""HIK"",""length"":203},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (29/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">BLZE</p><p style=\""font-size: 50px;font-family:FragmentMono\"">BLZE"",""word"":""BLZE"",""length"":204},{""stimulus"":""<p style=\""font-size: 30px;color:#911857\"">Please spell this part (30/30):</p><p style=\""font-size: 50px;font-family:FragmentMono;color:#911857\"">VCEG</p><p style=\""font-size: 50px;font-family:FragmentMono\"">VCEG"",""word"":""VCEG"",""length"":204}]","","","","","","","",""
