"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","correct","target","confound","name"
"pavlovia","0","3091","0.0-0.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","","","","","","","","","","",""
"survey-html-form","1","9446","0.0-1.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","6348","{""ID"":""60f1846c851ee5a978a0e015""}","","","","","","","","",""
"html-keyboard-response","2","15268","0.0-2.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","5812"," ","<p style=""font-size: 15px;"">Prima di cominciare, le chiediamo di leggere il modulo di consenso informato e confermare la sua volontà di partecipare all'esperimento.</p>
      <p style=""font-size: 15px;""> La preghiamo di ricordare che questo è un progetto di ricerca e che la sua partecipazione è completamente volontaria. Lei si potra' ritirare in qualunque momento, senza necessariamente dover dare alcuna spiegazione. Lo studio al quale Le si chiede di partecipare ha lo scopo di esaminare come i lettori elaborano le parole scritte. La somministrazione delle prove è individuale. Lei sarà impegnato in una sessione di lavoro della durata media di 10 minuti, e un questionario di 10 minuti. L’ordine delle prove ed il loro svolgimento sono stabiliti in modo tale da evitare un eventuale affaticamento. Tutte le prove saranno precedute da un breve addestramento in modo tale che abbia la possibilità di familiarizzare con il compito. Sono previste alcune pause nel corso dello svolgimento dell’esperimento. Una ricompensa di £4 (£8 per ora) Le verrà consegnata al termine della sessione di testing. Nonostante il testing preveda delle prove cognitive, il presente esperimento non costituisce una prova clinica che permetta la diagnosi di eventuali patologie.</p>
      <p style=""font-size: 15px;"">Tutti i dati raccolti grazie alla partecipazione Sua e di altre persone volontarie saranno custoditi in server sicuri e protetti da password, e non sarà consentito ad alcuna persona non autorizzata di accedervi. Le Sue informazioni personali saranno conservate separatamente dai risultati della presente ricerca, cui saranno associati soltanto attraverso un ID arbitrario. Grazie a questo processo di anonimizzazione dei dati, a nessun ricercatore sarà possibile analizzare i risultati sapendo da quale specifico partecipante essi provengono. Inoltre, questa procedura renderà impossibile la Sua identificazione anche nel momento in cui i risultati della ricerca fossero pubblicati su riviste scientifiche, o presentati a congressi o in qualsiasi altro pubblico consesso. Più in generale, i dati raccolti saranno trattati in accordo con le leggi sulla privacy e in conformità al Decreto Legislativo 30 giugno 2003 n. 196 “Codice in materia di protezione dei dati personali” e al Regolamento Europeo 2016/679 (General Data Protection Regulation - GDPR). Il Responsabile della protezione dei dati (RPD) è l’Avv. Valentina Carollo che può essere contattato ai seguenti indirizzi email: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> oppure <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Prima di esprimere il suo consenso alla partecipazione, Le ricordiamo ancora che in caso Lei abbia bisogno di delucidazioni su qualunque aspetto della procedura sperimentale, il ricercatore è a Sua completa disposizione (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">Se vuole scaricare il modulo di consenso informato, clicca qui: <a href=""BASL_modulo_consenso.pdf"" download>modulo di consenso</a>.</p>
      <p style=""font-size: 15px;""> Le chiediamo di premere la barra per continuare al consenso.</p>","","","","","","","",""
"survey-html-form","3","30628","0.0-3.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","15356","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","",""
"fullscreen","4","44194","0.0-4.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","","","","true","","","","","","",""
"html-keyboard-response","5","621158","0.0-5.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","576963"," ","<p>Benvenuta/o, e grazie mille del tuo tempo!</p>
      <p>In questo esperimento sarai un esperto/un'esperta di linguaggio cui è stato chiesto di dare un'occhiata ad alcuni messaggi che la Terra ha ricevuto dallo spazio. Il tuo compito, in questa prima parte dell'esperimento, sarà di fare molta attenzione alle parole che ti verranno mostrate; più tardi, i leader del mondo ti chiederanno qualche informazione su quello che hai visto. Le parole si susseguiranno abbastanza velocemente; sembra che questi alieni abbiano una certa fretta :-) </p>
      <p>Per favore, chiama lo sperimentatore se ha qualche domanda.</p><p>Premi la barra per continuare.</p>","","","","","","","",""
"html-keyboard-response","6","1161597","0.0-6.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","540435"," ","<p>Ecco un esempio delle parole che vedrai:</p>
      <img src='esempio.png' height='400px'>
      <p>Quando sei pronti per iniziare, premi la barra.</p></div>","","","","","","","",""
"html-keyboard-response","7","1162601","0.0-7.0-0.0","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZlJUNa</p>","","","","","","","",""
"html-keyboard-response","8","1163605","0.0-7.0-0.1","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">JNkaAOUl</p>","","","","","","","",""
"html-keyboard-response","9","1164610","0.0-7.0-0.2","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">aNYmbJUNa</p>","","","","","","","",""
"html-keyboard-response","10","1165616","0.0-7.0-0.3","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">OJGQvAvb</p>","","","","","","","",""
"html-keyboard-response","11","1166618","0.0-7.0-0.4","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhBCD</p>","","","","","","","",""
"html-keyboard-response","12","1167622","0.0-7.0-0.5","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">KMDYtlRE</p>","","","","","","","",""
"html-keyboard-response","13","1168629","0.0-7.0-0.6","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">aNYmbAOUl</p>","","","","","","","",""
"html-keyboard-response","14","1169635","0.0-7.0-0.7","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhcDR</p>","","","","","","","",""
"html-keyboard-response","15","1170642","0.0-7.0-0.8","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">RKYklRE</p>","","","","","","","",""
"html-keyboard-response","16","1171645","0.0-7.0-0.9","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUvAvb</p>","","","","","","","",""
"html-keyboard-response","17","1172649","0.0-7.0-0.10","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">EhbtYht</p>","","","","","","","",""
"html-keyboard-response","18","1173658","0.0-7.0-0.11","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">mBmlAcDR</p>","","","","","","","",""
"html-keyboard-response","19","1174663","0.0-7.0-0.12","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">rLaZYaOk</p>","","","","","","","",""
"html-keyboard-response","20","1175666","0.0-7.0-0.13","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">JNkaJUNa</p>","","","","","","","",""
"html-keyboard-response","21","1176675","0.0-7.0-0.14","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">kPkRAlRE</p>","","","","","","","",""
"html-keyboard-response","22","1177683","0.0-7.0-0.15","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">tdDdOMC</p>","","","","","","","",""
"html-keyboard-response","23","1178687","0.0-7.0-0.16","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">aYQmvAvb</p>","","","","","","","",""
"html-keyboard-response","24","1179689","0.0-7.0-0.17","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">UJmrAOUl</p>","","","","","","","",""
"html-keyboard-response","25","1180691","0.0-7.0-0.18","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">KMDYtOMC</p>","","","","","","","",""
"html-keyboard-response","26","1181700","0.0-7.0-0.19","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">AbKDYht</p>","","","","","","","",""
"html-keyboard-response","27","1182708","0.0-7.0-0.20","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">aNYmbvAvb</p>","","","","","","","",""
"html-keyboard-response","28","1183719","0.0-7.0-0.21","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZldUr</p>","","","","","","","",""
"html-keyboard-response","29","1184724","0.0-7.0-0.22","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">AbKDcDR</p>","","","","","","","",""
"html-keyboard-response","30","1185727","0.0-7.0-0.23","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">rLaZJUNa</p>","","","","","","","",""
"html-keyboard-response","31","1186733","0.0-7.0-0.24","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">bvkrAOUl</p>","","","","","","","",""
"html-keyboard-response","32","1187734","0.0-7.0-0.25","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">AdDbYht</p>","","","","","","","",""
"html-keyboard-response","33","1188742","0.0-7.0-0.26","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">dKRDlRE</p>","","","","","","","",""
"html-keyboard-response","34","1189747","0.0-7.0-0.27","60f1846c851ee5a978a0e015","64b003020eef62ee308107cc","64b03e2bea289706dbb054e9","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUJUNa</p>","","","","","","","",""
