"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","correct","target","confound","name"
"pavlovia","0","4456","0.0-0.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","","","","","","","","","","",""
"survey-html-form","1","8189","0.0-1.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","3732","{""ID"":""60ba2011cd8052508d401296""}","","","","","","","","",""
"html-keyboard-response","2","12089","0.0-2.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","3900"," ","<p style=""font-size: 15px;"">Prima di cominciare, le chiediamo di leggere il modulo di consenso informato e confermare la sua volontà di partecipare all'esperimento.</p>
      <p style=""font-size: 15px;""> La preghiamo di ricordare che questo è un progetto di ricerca e che la sua partecipazione è completamente volontaria. Lei si potra' ritirare in qualunque momento, senza necessariamente dover dare alcuna spiegazione. Lo studio al quale Le si chiede di partecipare ha lo scopo di esaminare come i lettori elaborano le parole scritte. La somministrazione delle prove è individuale. Lei sarà impegnato in una sessione di lavoro della durata media di 10 minuti, e un questionario di 10 minuti. L’ordine delle prove ed il loro svolgimento sono stabiliti in modo tale da evitare un eventuale affaticamento. Tutte le prove saranno precedute da un breve addestramento in modo tale che abbia la possibilità di familiarizzare con il compito. Sono previste alcune pause nel corso dello svolgimento dell’esperimento. Una ricompensa di £4 (£8 per ora) Le verrà consegnata al termine della sessione di testing. Nonostante il testing preveda delle prove cognitive, il presente esperimento non costituisce una prova clinica che permetta la diagnosi di eventuali patologie.</p>
      <p style=""font-size: 15px;"">Tutti i dati raccolti grazie alla partecipazione Sua e di altre persone volontarie saranno custoditi in server sicuri e protetti da password, e non sarà consentito ad alcuna persona non autorizzata di accedervi. Le Sue informazioni personali saranno conservate separatamente dai risultati della presente ricerca, cui saranno associati soltanto attraverso un ID arbitrario. Grazie a questo processo di anonimizzazione dei dati, a nessun ricercatore sarà possibile analizzare i risultati sapendo da quale specifico partecipante essi provengono. Inoltre, questa procedura renderà impossibile la Sua identificazione anche nel momento in cui i risultati della ricerca fossero pubblicati su riviste scientifiche, o presentati a congressi o in qualsiasi altro pubblico consesso. Più in generale, i dati raccolti saranno trattati in accordo con le leggi sulla privacy e in conformità al Decreto Legislativo 30 giugno 2003 n. 196 “Codice in materia di protezione dei dati personali” e al Regolamento Europeo 2016/679 (General Data Protection Regulation - GDPR). Il Responsabile della protezione dei dati (RPD) è l’Avv. Valentina Carollo che può essere contattato ai seguenti indirizzi email: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> oppure <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Prima di esprimere il suo consenso alla partecipazione, Le ricordiamo ancora che in caso Lei abbia bisogno di delucidazioni su qualunque aspetto della procedura sperimentale, il ricercatore è a Sua completa disposizione (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">Se vuole scaricare il modulo di consenso informato, clicca qui: <a href=""BASL_modulo_consenso.pdf"" download>modulo di consenso</a>.</p>
      <p style=""font-size: 15px;""> Le chiediamo di premere la barra per continuare al consenso.</p>","","","","","","","",""
"survey-html-form","3","19658","0.0-3.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","7568","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","",""
"fullscreen","4","24137","0.0-4.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","","","","true","","","","","","",""
"html-keyboard-response","5","39585","0.0-5.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","15446"," ","<p>Benvenuta/o, e grazie mille del tuo tempo!</p>
      <p>In questo esperimento sarai un esperto/un'esperta di linguaggio cui è stato chiesto di dare un'occhiata ad alcuni messaggi che la Terra ha ricevuto dallo spazio. Il tuo compito, in questa prima parte dell'esperimento, sarà di fare molta attenzione alle parole che ti verranno mostrate; più tardi, i leader del mondo ti chiederanno qualche informazione su quello che hai visto. Le parole si susseguiranno abbastanza velocemente; sembra che questi alieni abbiano una certa fretta :-) </p>
      <p>Per favore, chiama lo sperimentatore se ha qualche domanda.</p><p>Premi la barra per continuare.</p>","","","","","","","",""
"html-keyboard-response","6","46852","0.0-6.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","7266"," ","<p>Ecco un esempio delle parole che vedrai:</p>
      <img src='esempio.png' height='400px'>
      <p>Quando sei pronti per iniziare, premi la barra.</p></div>","","","","","","","",""
"html-keyboard-response","7","47859","0.0-7.0-0.0","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">rLkmkam</p>","","","","","","","",""
"html-keyboard-response","8","48868","0.0-7.0-0.1","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZArZYd</p>","","","","","","","",""
"html-keyboard-response","9","49873","0.0-7.0-0.2","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">PMPtkKmE</p>","","","","","","","",""
"html-keyboard-response","10","50884","0.0-7.0-0.3","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">kCRmOBT</p>","","","","","","","",""
"html-keyboard-response","11","51889","0.0-7.0-0.4","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUYNu</p>","","","","","","","",""
"html-keyboard-response","12","52896","0.0-7.0-0.5","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">NaAQdYArG</p>","","","","","","","",""
"html-keyboard-response","13","53908","0.0-7.0-0.6","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOrZYd</p>","","","","","","","",""
"html-keyboard-response","14","54912","0.0-7.0-0.7","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">BOckPDOAK</p>","","","","","","","",""
"html-keyboard-response","15","55923","0.0-7.0-0.8","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">RCcEKmE</p>","","","","","","","",""
"html-keyboard-response","16","56928","0.0-7.0-0.9","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">rLkmYNu</p>","","","","","","","",""
"html-keyboard-response","17","57939","0.0-7.0-0.10","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">ckduArZYd</p>","","","","","","","",""
"html-keyboard-response","18","58948","0.0-7.0-0.11","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">UAcdukam</p>","","","","","","","",""
"html-keyboard-response","19","59952","0.0-7.0-0.12","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">damYbYNu</p>","","","","","","","",""
"html-keyboard-response","20","60964","0.0-7.0-0.13","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">DBklKmE</p>","","","","","","","",""
"html-keyboard-response","21","61968","0.0-7.0-0.14","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">lRckATmTm</p>","","","","","","","",""
"html-keyboard-response","22","62972","0.0-7.0-0.15","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">kCRmDOAK</p>","","","","","","","",""
"html-keyboard-response","23","63977","0.0-7.0-0.16","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">NaAQdkam</p>","","","","","","","",""
"html-keyboard-response","24","64988","0.0-7.0-0.17","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOYNu</p>","","","","","","","",""
"html-keyboard-response","25","65992","0.0-7.0-0.18","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZAJUNa</p>","","","","","","","",""
"html-keyboard-response","26","67004","0.0-7.0-0.19","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">DBklOBT</p>","","","","","","","",""
"html-keyboard-response","27","68008","0.0-7.0-0.20","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">damYbYArG</p>","","","","","","","",""
"html-keyboard-response","28","69020","0.0-7.0-0.21","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">kNuaYNu</p>","","","","","","","",""
"html-keyboard-response","29","70024","0.0-7.0-0.22","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">NaAQdJUNa</p>","","","","","","","",""
"html-keyboard-response","30","71036","0.0-7.0-0.23","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">RCcEOBT</p>","","","","","","","",""
"html-keyboard-response","31","72040","0.0-7.0-0.24","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">dvNvAkam</p>","","","","","","","",""
"html-keyboard-response","32","73048","0.0-7.0-0.25","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">AdDbdTAh</p>","","","","","","","",""
"html-keyboard-response","33","74060","0.0-7.0-0.26","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">lRckAOBT</p>","","","","","","","",""
"html-keyboard-response","34","75069","0.0-7.0-0.27","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">UAcdurZYd</p>","","","","","","","",""
"html-keyboard-response","35","76073","0.0-7.0-0.28","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">kCRmdTAh</p>","","","","","","","",""
"html-keyboard-response","36","77084","0.0-7.0-0.29","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">dvNvAJUNa</p>","","","","","","","",""
"html-keyboard-response","37","78092","0.0-7.0-0.30","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">RCcETmTm</p>","","","","","","","",""
"html-keyboard-response","38","79098","0.0-7.0-0.31","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">BOckPKmE</p>","","","","","","","",""
"html-keyboard-response","39","80109","0.0-7.0-0.32","60ba2011cd8052508d401296","64afc2c9a8732ea92db0087d","64afd48c19fb837426da2a63","null","null","<p style=""font-size: 60px; font-family: BACS"">EhbtdTAh</p>","","","","","","","",""
