"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","correct","target","confound","name"
"pavlovia","0","3187","0.0-0.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","","","","","","","","","","",""
"survey-html-form","1","7145","0.0-1.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","3956","{""ID"":""61158a5c1d8390415ff117a8""}","","","","","","","","",""
"html-keyboard-response","2","12840","0.0-2.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","5693"," ","<p style=""font-size: 15px;"">Prima di cominciare, le chiediamo di leggere il modulo di consenso informato e confermare la sua volontà di partecipare all'esperimento.</p>
      <p style=""font-size: 15px;""> La preghiamo di ricordare che questo è un progetto di ricerca e che la sua partecipazione è completamente volontaria. Lei si potra' ritirare in qualunque momento, senza necessariamente dover dare alcuna spiegazione. Lo studio al quale Le si chiede di partecipare ha lo scopo di esaminare come i lettori elaborano le parole scritte. La somministrazione delle prove è individuale. Lei sarà impegnato in una sessione di lavoro della durata media di 10 minuti, e un questionario di 10 minuti. L’ordine delle prove ed il loro svolgimento sono stabiliti in modo tale da evitare un eventuale affaticamento. Tutte le prove saranno precedute da un breve addestramento in modo tale che abbia la possibilità di familiarizzare con il compito. Sono previste alcune pause nel corso dello svolgimento dell’esperimento. Una ricompensa di £4 (£8 per ora) Le verrà consegnata al termine della sessione di testing. Nonostante il testing preveda delle prove cognitive, il presente esperimento non costituisce una prova clinica che permetta la diagnosi di eventuali patologie.</p>
      <p style=""font-size: 15px;"">Tutti i dati raccolti grazie alla partecipazione Sua e di altre persone volontarie saranno custoditi in server sicuri e protetti da password, e non sarà consentito ad alcuna persona non autorizzata di accedervi. Le Sue informazioni personali saranno conservate separatamente dai risultati della presente ricerca, cui saranno associati soltanto attraverso un ID arbitrario. Grazie a questo processo di anonimizzazione dei dati, a nessun ricercatore sarà possibile analizzare i risultati sapendo da quale specifico partecipante essi provengono. Inoltre, questa procedura renderà impossibile la Sua identificazione anche nel momento in cui i risultati della ricerca fossero pubblicati su riviste scientifiche, o presentati a congressi o in qualsiasi altro pubblico consesso. Più in generale, i dati raccolti saranno trattati in accordo con le leggi sulla privacy e in conformità al Decreto Legislativo 30 giugno 2003 n. 196 “Codice in materia di protezione dei dati personali” e al Regolamento Europeo 2016/679 (General Data Protection Regulation - GDPR). Il Responsabile della protezione dei dati (RPD) è l’Avv. Valentina Carollo che può essere contattato ai seguenti indirizzi email: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> oppure <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Prima di esprimere il suo consenso alla partecipazione, Le ricordiamo ancora che in caso Lei abbia bisogno di delucidazioni su qualunque aspetto della procedura sperimentale, il ricercatore è a Sua completa disposizione (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">Se vuole scaricare il modulo di consenso informato, clicca qui: <a href=""BASL_modulo_consenso.pdf"" download>modulo di consenso</a>.</p>
      <p style=""font-size: 15px;""> Le chiediamo di premere la barra per continuare al consenso.</p>","","","","","","","",""
"survey-html-form","3","31256","0.0-3.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","18414","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","",""
"fullscreen","4","34403","0.0-4.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","","","","true","","","","","","",""
"html-keyboard-response","5","52872","0.0-5.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","18468"," ","<p>Benvenuta/o, e grazie mille del tuo tempo!</p>
      <p>In questo esperimento sarai un esperto/un'esperta di linguaggio cui è stato chiesto di dare un'occhiata ad alcuni messaggi che la Terra ha ricevuto dallo spazio. Il tuo compito, in questa prima parte dell'esperimento, sarà di fare molta attenzione alle parole che ti verranno mostrate; più tardi, i leader del mondo ti chiederanno qualche informazione su quello che hai visto. Le parole si susseguiranno abbastanza velocemente; sembra che questi alieni abbiano una certa fretta :-) </p>
      <p>Per favore, chiama lo sperimentatore se ha qualche domanda.</p><p>Premi la barra per continuare.</p>","","","","","","","",""
"html-keyboard-response","6","59342","0.0-6.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","6468"," ","<p>Ecco un esempio delle parole che vedrai:</p>
      <img src='esempio.png' height='400px'>
      <p>Quando sei pronti per iniziare, premi la barra.</p></div>","","","","","","","",""
"html-keyboard-response","7","60365","0.0-7.0-0.0","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","null","null","<p style=""font-size: 60px; font-family: BACS"">YJLcAuvJ</p>","","","","","","","",""
"html-keyboard-response","8","61382","0.0-7.0-0.1","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","null","null","<p style=""font-size: 60px; font-family: BACS"">KdAROtM</p>","","","","","","","",""
"html-keyboard-response","9","62388","0.0-7.0-0.2","61158a5c1d8390415ff117a8","64afc2c9a8732ea92db0087d","64aff828885b0281b5daa9b7","null","null","<p style=""font-size: 60px; font-family: BACS"">EYtYROBT</p>","","","","","","","",""
