"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","testing_condition","correct","target","confound","name"
"pavlovia","0","2859","0.0-0.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","","","","","","","","","","","",""
"survey-html-form","1","11005","0.0-1.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","8144","{""ID"":""5f5a713d37f71112463ab4d9""}","","","","","","","","","",""
"html-keyboard-response","2","33071","0.0-2.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","22058"," ","<p style=""font-size: 15px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 15px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 20 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 15px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 15px;"">We ask that you press the spacebar to proceed to the consent section.</p>","","","","","","","","",""
"survey-html-form","3","50452","0.0-3.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","17378","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","","",""
"fullscreen","4","155731","0.0-4.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","","","","true","","","","","","","",""
"html-keyboard-response","5","174184","0.0-5.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","18453"," ","<p>Welcome, and thank you very much for your time!</p>
      <p>In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p>Press the spacebar to continue.<p>","","","","","","","","",""
"html-keyboard-response","6","174237","0.0-6.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 120px; font-family: BACS""> </p>","","","","","","","","",""
"html-keyboard-response","7","185156","0.0-7.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","10918"," ","<p>Here is an example of the words you'll see:</p>
      <img src='esempio.png' height='400px'>
      <p>When you're ready to begin, press the spacebar.</p></div>","","","","","","","","",""
"html-keyboard-response","8","186161","0.0-8.0-0.0","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">rdLJaLUOk</p>","","","","","","","","",""
"html-keyboard-response","9","187168","0.0-8.0-0.1","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">ZcGdNGUOA</p>","","","","","","","","",""
"html-keyboard-response","10","188175","0.0-8.0-0.2","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">UdlGQLUOk</p>","","","","","","","","",""
"html-keyboard-response","11","189182","0.0-8.0-0.3","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">ACcOKEdl</p>","","","","","","","","",""
"html-keyboard-response","12","190185","0.0-8.0-0.4","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">LQurdUr</p>","","","","","","","","",""
"html-keyboard-response","13","191193","0.0-8.0-0.5","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkbdtK</p>","","","","","","","","",""
"html-keyboard-response","14","192200","0.0-8.0-0.6","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">OEPkDOAK</p>","","","","","","","","",""
"html-keyboard-response","15","193206","0.0-8.0-0.7","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">DlDdbAMO</p>","","","","","","","","",""
"html-keyboard-response","16","194216","0.0-8.0-0.8","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREbdtK</p>","","","","","","","","",""
"html-keyboard-response","17","195221","0.0-8.0-0.9","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">GLYrALUOk</p>","","","","","","","","",""
"html-keyboard-response","18","196227","0.0-8.0-0.10","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">OEPkAPEM</p>","","","","","","","","",""
"html-keyboard-response","19","197236","0.0-8.0-0.11","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">rdLJaGUOA</p>","","","","","","","","",""
"html-keyboard-response","20","198246","0.0-8.0-0.12","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">ACcObAMO</p>","","","","","","","","",""
"html-keyboard-response","21","199246","0.0-8.0-0.13","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">PDPhlbdtK</p>","","","","","","","","",""
"html-keyboard-response","22","200261","0.0-8.0-0.14","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">UdlGQvAvb</p>","","","","","","","","",""
"html-keyboard-response","23","201264","0.0-8.0-0.15","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREbAMO</p>","","","","","","","","",""
"html-keyboard-response","24","202276","0.0-8.0-0.16","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">DlDdDOAK</p>","","","","","","","","",""
"html-keyboard-response","25","203277","0.0-8.0-0.17","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">kulZLUOk</p>","","","","","","","","",""
"html-keyboard-response","26","204289","0.0-8.0-0.18","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">GLYrAkJdr</p>","","","","","","","","",""
"html-keyboard-response","27","205300","0.0-8.0-0.19","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREAPEM</p>","","","","","","","","",""
"html-keyboard-response","28","206315","0.0-8.0-0.20","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">ACcODOAK</p>","","","","","","","","",""
"html-keyboard-response","29","207317","0.0-8.0-0.21","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">vQdOdUr</p>","","","","","","","","",""
"html-keyboard-response","30","208321","0.0-8.0-0.22","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">rdLJavAvb</p>","","","","","","","","",""
"html-keyboard-response","31","209333","0.0-8.0-0.23","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">NkUAdUr</p>","","","","","","","","",""
"html-keyboard-response","32","210351","0.0-8.0-0.24","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">DlDdbdtK</p>","","","","","","","","",""
"html-keyboard-response","33","211355","0.0-8.0-0.25","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">kulZGUOA</p>","","","","","","","","",""
"html-keyboard-response","34","212367","0.0-8.0-0.26","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">lBKtKEdl</p>","","","","","","","","",""
"html-keyboard-response","35","213368","0.0-8.0-0.27","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">kKEdMbdtK</p>","","","","","","","","",""
"html-keyboard-response","36","214380","0.0-8.0-0.28","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">RlAKcDOAK</p>","","","","","","","","",""
"html-keyboard-response","37","215389","0.0-8.0-0.29","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">ZcGdNvAvb</p>","","","","","","","","",""
"html-keyboard-response","38","216400","0.0-8.0-0.30","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">vQdOGUOA</p>","","","","","","","","",""
"html-keyboard-response","39","217406","0.0-8.0-0.31","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">ACcOAPEM</p>","","","","","","","","",""
"html-keyboard-response","40","218412","0.0-8.0-0.32","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">vQdOkJdr</p>","","","","","","","","",""
"html-keyboard-response","41","219424","0.0-8.0-0.33","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">PDPhlKEdl</p>","","","","","","","","",""
"html-keyboard-response","42","220434","0.0-8.0-0.34","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">kabJbkJdr</p>","","","","","","","","",""
"html-keyboard-response","43","221442","0.0-8.0-0.35","5f5a713d37f71112463ab4d9","650c16f0f2faf8d7a0d14c09","651c1b4b8eb61a020655d085","null","null","<p style=""font-size: 60px; font-family: BACS"">UdlGQdUr</p>","","","","","","","","",""
