trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rt,response,stimulus,success,item,task,correct_response,testing_condition,correct,target,confound,name,view_history
pavlovia,0,965,0.0-0.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,,,,,,,,,,,,,
survey-html-form,1,12039,0.0-1.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,11073,"{""ID"":""64973d83e4fc64d6ae59c370""}",,,,,,,,,,,
html-keyboard-response,2,34249,0.0-2.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,22209, ,"<p style=""font-size: 15px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 15px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 20 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 15px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 15px;"">We ask that you press the spacebar to proceed to the consent section.</p>",,,,,,,,,,
survey-html-form,3,49523,0.0-3.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,15271,"{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}",,,,,,,,,,,
fullscreen,4,57664,0.0-4.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,,,,TRUE,,,,,,,,,
html-keyboard-response,5,73588,0.0-5.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,15922, ,"<p>Welcome, and thank you very much for your time!</p>
      <p>In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p>Press the spacebar to continue.<p>",,,,,,,,,,
html-keyboard-response,6,73644,0.0-6.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 120px; font-family: BACS""> </p>",,,,,,,,,,
html-keyboard-response,7,78209,0.0-7.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,4564, ,"<p>Here is an example of the words you'll see:</p>
      <img src='esempio.png' height='400px'>
      <p>When you're ready to begin, press the spacebar.</p></div>",,,,,,,,,,
html-keyboard-response,8,79218,0.0-8.0-0.0,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">NJZluOAO</p>",,,,,,,,,,
html-keyboard-response,9,80219,0.0-8.0-0.1,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">BPAlYDTk</p>",,,,,,,,,,
html-keyboard-response,10,81225,0.0-8.0-0.2,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">DOchlAlKD</p>",,,,,,,,,,
html-keyboard-response,11,82229,0.0-8.0-0.3,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">NaAQdYArG</p>",,,,,,,,,,
html-keyboard-response,12,83235,0.0-8.0-0.4,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">PDPhlKmE</p>",,,,,,,,,,
html-keyboard-response,13,84237,0.0-8.0-0.5,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">YOaAbuOAO</p>",,,,,,,,,,
html-keyboard-response,14,85242,0.0-8.0-0.6,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">aYaNAvdk</p>",,,,,,,,,,
html-keyboard-response,15,86250,0.0-8.0-0.7,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">BPAlKmE</p>",,,,,,,,,,
html-keyboard-response,16,87262,0.0-8.0-0.8,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">MhKdYTOM</p>",,,,,,,,,,
html-keyboard-response,17,88267,0.0-8.0-0.9,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">BPAlAlKD</p>",,,,,,,,,,
html-keyboard-response,18,89277,0.0-8.0-0.10,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">laYmrQGb</p>",,,,,,,,,,
html-keyboard-response,19,90283,0.0-8.0-0.11,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">KAERMAlKD</p>",,,,,,,,,,
html-keyboard-response,20,91290,0.0-8.0-0.12,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">UJmrYaum</p>",,,,,,,,,,
html-keyboard-response,21,92301,0.0-8.0-0.13,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">KAERMKmE</p>",,,,,,,,,,
html-keyboard-response,22,93307,0.0-8.0-0.14,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">laYmruOAO</p>",,,,,,,,,,
html-keyboard-response,23,94318,0.0-8.0-0.15,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">ECtbDYTOM</p>",,,,,,,,,,
html-keyboard-response,24,95326,0.0-8.0-0.16,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">laYmrYArG</p>",,,,,,,,,,
html-keyboard-response,25,96334,0.0-8.0-0.17,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">BPAlYTOM</p>",,,,,,,,,,
html-keyboard-response,26,97342,0.0-8.0-0.18,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">UJmrQGb</p>",,,,,,,,,,
html-keyboard-response,27,98344,0.0-8.0-0.19,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">NJZlYaum</p>",,,,,,,,,,
html-keyboard-response,28,99350,0.0-8.0-0.20,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">mhtcAlKD</p>",,,,,,,,,,
html-keyboard-response,29,100359,0.0-8.0-0.21,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">JmNkuOAO</p>",,,,,,,,,,
html-keyboard-response,30,101364,0.0-8.0-0.22,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">lYruaAvdk</p>",,,,,,,,,,
html-keyboard-response,31,102370,0.0-8.0-0.23,64973d83e4fc64d6ae59c370,650c16f0f2faf8d7a0d14c09,651c1dc1f893ceabafc0058a,null,null,"<p style=""font-size: 60px; font-family: BACS"">NaAQduOAO</p>",,,,,,,,,,
