2.9527 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.1060 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
10.6977 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000029F31FA90D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000029F36E5CDC0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6979 	EXP 	window1: mouseVisible = True
10.6981 	EXP 	window1: mouseVisible = False
10.6981 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.6981 	EXP 	window1: recordFrameIntervals = False
10.8636 	EXP 	window1: recordFrameIntervals = True
11.0474 	EXP 	Screen (0) actual frame rate measured at 59.86Hz
11.0474 	EXP 	window1: recordFrameIntervals = False
13.2780 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='welcome_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=800.0)
13.2827 	EXP 	Created pretrainig_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='pretrainig_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=800.0)
13.2839 	EXP 	Created training_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='BACS1', fontFiles=[], height=100.0, italic=False, languageStyle='LTR', name='training_word', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
13.2852 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
13.2890 	EXP 	Created testing_intro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='testing_intro', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=800.0)
13.2895 	EXP 	Created testing_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='BACS1', fontFiles=[], height=100.0, italic=False, languageStyle='LTR', name='testing_word', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
13.2958 	EXP 	Created testing_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='testing_text', opacity=1.0, ori=0.0, pos=array([  0., 300.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=800.0)
13.3119 	EXP 	Created keyboard_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=25.0, italic=False, languageStyle='LTR', name='keyboard_instructions', opacity=1.0, ori=0.0, pos=array([   0., -300.]), rgb=UNKNOWN, text="Press 'd' for yes, 'k' for no", units='pix', win=Window(...), wrapWidth=800.0)
13.3268 	EXP 	welcome_text: autoDraw = True
16.2731 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
16.2733 	EXP 	New trial (rep=0, index=0): None
16.2748 	DATA 	Keypress: space
16.2781 	EXP 	welcome_text: autoDraw = False
16.2781 	EXP 	pretrainig_text: autoDraw = True
16.9598 	EXP 	Imported training.csv as conditions, 10 conditions, 1 params
16.9607 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
16.9609 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'vAarYA')])
16.9736 	DATA 	Keypress: space
16.9757 	EXP 	pretrainig_text: autoDraw = False
16.9757 	EXP 	training_word: height = 100.0
16.9757 	EXP 	training_word: height = 100.0
16.9757 	EXP 	training_word: height = 100.0
16.9757 	EXP 	training_word: text = 'vAarYA'
16.9757 	EXP 	training_word: autoDraw = True
17.4775 	EXP 	training_word: autoDraw = False
17.4775 	EXP 	blank: autoDraw = True
17.9616 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'laYmrY')])
17.9778 	EXP 	blank: autoDraw = False
17.9778 	EXP 	training_word: height = 100.0
17.9778 	EXP 	training_word: height = 100.0
17.9778 	EXP 	training_word: height = 100.0
17.9778 	EXP 	training_word: text = 'laYmrY'
17.9778 	EXP 	training_word: autoDraw = True
18.4773 	EXP 	training_word: autoDraw = False
18.4773 	EXP 	blank: autoDraw = True
18.9610 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'dJNrJU')])
18.9768 	EXP 	blank: autoDraw = False
18.9768 	EXP 	training_word: height = 100.0
18.9768 	EXP 	training_word: height = 100.0
18.9768 	EXP 	training_word: height = 100.0
18.9768 	EXP 	training_word: text = 'dJNrJU'
18.9768 	EXP 	training_word: autoDraw = True
19.4771 	EXP 	training_word: autoDraw = False
19.4771 	EXP 	blank: autoDraw = True
19.9608 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'dJNrYA')])
