"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","testing_condition","correct","target","confound","name"
"pavlovia","0","706","0.0-0.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","","","","","","","","","","","",""
"survey-html-form","1","4420","0.0-1.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","3713","{""ID"":""600e0dadada7da69afc5b3de""}","","","","","","","","","",""
"html-keyboard-response","2","6747","0.0-2.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","2326"," ","<p style=""font-size: 15px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 15px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 20 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 15px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 15px;"">We ask that you press the spacebar to proceed to the consent section.</p>","","","","","","","","",""
"survey-html-form","3","18794","0.0-3.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","12046","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","","",""
"fullscreen","4","20892","0.0-4.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","","","","true","","","","","","","",""
"html-keyboard-response","5","31382","0.0-5.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","10489"," ","<p>Welcome, and thank you very much for your time!</p>
      <p>In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p>Press the spacebar to continue.<p>","","","","","","","","",""
"html-keyboard-response","6","31448","0.0-6.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 120px; font-family: BACS""> </p>","","","","","","","","",""
"html-keyboard-response","7","35722","0.0-7.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","4274"," ","<p>Here is an example of the words you'll see:</p>
      <img src='esempio.png' height='400px'>
      <p>When you're ready to begin, press the spacebar.</p></div>","","","","","","","","",""
"html-keyboard-response","8","36728","0.0-8.0-0.0","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">dKRDPMd</p>","","","","","","","","",""
"html-keyboard-response","9","37737","0.0-8.0-0.1","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">GQrcGrub</p>","","","","","","","","",""
"html-keyboard-response","10","38748","0.0-8.0-0.2","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">UdbdNmAG</p>","","","","","","","","",""
"html-keyboard-response","11","39757","0.0-8.0-0.3","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">dKDthMKmY</p>","","","","","","","","",""
"html-keyboard-response","12","40769","0.0-8.0-0.4","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">UrOQNmAG</p>","","","","","","","","",""
"html-keyboard-response","13","41782","0.0-8.0-0.5","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">vQdOGrub</p>","","","","","","","","",""
"html-keyboard-response","14","42794","0.0-8.0-0.6","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhRdCc</p>","","","","","","","","",""
"html-keyboard-response","15","43809","0.0-8.0-0.7","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">NvYJGrub</p>","","","","","","","","",""
"html-keyboard-response","16","44820","0.0-8.0-0.8","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">vQdOLkNc</p>","","","","","","","","",""
"html-keyboard-response","17","45833","0.0-8.0-0.9","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">lZcuGrub</p>","","","","","","","","",""
"html-keyboard-response","18","46836","0.0-8.0-0.10","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">NvYJNmAG</p>","","","","","","","","",""
"html-keyboard-response","19","47846","0.0-8.0-0.11","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">GQrcZvkL</p>","","","","","","","","",""
"html-keyboard-response","20","48856","0.0-8.0-0.12","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">lcOcNmAG</p>","","","","","","","","",""
"html-keyboard-response","21","49868","0.0-8.0-0.13","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">dYdAcMRl</p>","","","","","","","","",""
"html-keyboard-response","22","50884","0.0-8.0-0.14","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">lcOcYUYa</p>","","","","","","","","",""
"html-keyboard-response","23","51892","0.0-8.0-0.15","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">UrOQLkNc</p>","","","","","","","","",""
"html-keyboard-response","24","52902","0.0-8.0-0.16","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">lZcuYUYa</p>","","","","","","","","",""
"html-keyboard-response","25","53913","0.0-8.0-0.17","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">mdlaLkNc</p>","","","","","","","","",""
"html-keyboard-response","26","54926","0.0-8.0-0.18","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">hTtBbCMdP</p>","","","","","","","","",""
"html-keyboard-response","27","55939","0.0-8.0-0.19","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">lZcuNmAG</p>","","","","","","","","",""
"html-keyboard-response","28","56949","0.0-8.0-0.20","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">GQrcLkNc</p>","","","","","","","","",""
"html-keyboard-response","29","57964","0.0-8.0-0.21","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">RhPmcMRl</p>","","","","","","","","",""
"html-keyboard-response","30","58974","0.0-8.0-0.22","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAaNmAG</p>","","","","","","","","",""
"html-keyboard-response","31","59984","0.0-8.0-0.23","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">RhPmRdCc</p>","","","","","","","","",""
"html-keyboard-response","32","60989","0.0-8.0-0.24","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">EltMBMKmY</p>","","","","","","","","",""
"html-keyboard-response","33","62005","0.0-8.0-0.25","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">UrOQYUYa</p>","","","","","","","","",""
"html-keyboard-response","34","63012","0.0-8.0-0.26","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">OmtlDCMdP</p>","","","","","","","","",""
"html-keyboard-response","35","64025","0.0-8.0-0.27","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhPMd</p>","","","","","","","","",""
"html-keyboard-response","36","65037","0.0-8.0-0.28","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">EltMBCMdP</p>","","","","","","","","",""
"html-keyboard-response","37","66048","0.0-8.0-0.29","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">ObOQlYUYa</p>","","","","","","","","",""
"html-keyboard-response","38","67056","0.0-8.0-0.30","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">lcOcGrub</p>","","","","","","","","",""
"html-keyboard-response","39","68065","0.0-8.0-0.31","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">dKDthCMdP</p>","","","","","","","","",""
"html-keyboard-response","40","69076","0.0-8.0-0.32","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">vQdOYUYa</p>","","","","","","","","",""
"html-keyboard-response","41","70086","0.0-8.0-0.33","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">OmtlDRdCc</p>","","","","","","","","",""
"html-keyboard-response","42","71095","0.0-8.0-0.34","600e0dadada7da69afc5b3de","650c16f0f2faf8d7a0d14c09","651c0aadc6eaf8f5c63ff23d","null","null","<p style=""font-size: 60px; font-family: BACS"">RCcEMKmY</p>","","","","","","","","",""
