"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","testing_condition","correct","target","confound","name","view_history"
"pavlovia","0","1118","0.0-0.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","","","","","","","","","","","","",""
"survey-html-form","1","8910","0.0-1.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","7791","{""ID"":""648b962b8fdb1fa686213ac1""}","","","","","","","","","","",""
"html-keyboard-response","2","11799","0.0-2.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","2888"," ","<p style=""font-size: 15px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 15px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 20 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 15px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 15px;"">We ask that you press the spacebar to proceed to the consent section.</p>","","","","","","","","","",""
"survey-html-form","3","17020","0.0-3.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","5220","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","","","",""
"fullscreen","4","19053","0.0-4.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","","","","true","","","","","","","","",""
"html-keyboard-response","5","19491","0.0-5.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","437"," ","<p>Welcome, and thank you very much for your time!</p>
      <p>In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p>Press the spacebar to continue.<p>","","","","","","","","","",""
"html-keyboard-response","6","20707","0.0-6.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","1215"," ","<p>Here is an example of the words you'll see:</p>
      <img src='esempio.png' height='400px'>
      <p>When you're ready to begin, press the spacebar.</p></div>","","","","","","","","","",""
"html-keyboard-response","7","21712","0.0-7.0-0.0","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dOYmlRdCc</p>","","","","","","","","","",""
"html-keyboard-response","8","22720","0.0-7.0-0.1","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">LdrbvrAJu</p>","","","","","","","","","",""
"html-keyboard-response","9","23735","0.0-7.0-0.2","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">aLNlkLaA</p>","","","","","","","","","",""
"html-keyboard-response","10","24736","0.0-7.0-0.3","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">aNYmbrZYd</p>","","","","","","","","","",""
"html-keyboard-response","11","25749","0.0-7.0-0.4","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BlmclCkbd</p>","","","","","","","","","",""
"html-keyboard-response","12","26752","0.0-7.0-0.5","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dTmEDRdCc</p>","","","","","","","","","",""
"html-keyboard-response","13","27769","0.0-7.0-0.6","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkMAB</p>","","","","","","","","","",""
"html-keyboard-response","14","28785","0.0-7.0-0.7","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">damYbJUNa</p>","","","","","","","","","",""
"html-keyboard-response","15","29786","0.0-7.0-0.8","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dOYmlOBT</p>","","","","","","","","","",""
"html-keyboard-response","16","30802","0.0-7.0-0.9","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">OmtlDCkbd</p>","","","","","","","","","",""
"html-keyboard-response","17","31818","0.0-7.0-0.10","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BECktRb</p>","","","","","","","","","",""
"html-keyboard-response","18","32819","0.0-7.0-0.11","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">YOaAbrAJu</p>","","","","","","","","","",""
"html-keyboard-response","19","33835","0.0-7.0-0.12","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dOYmlMAB</p>","","","","","","","","","",""
"html-keyboard-response","20","34852","0.0-7.0-0.13","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">mUOcOLaA</p>","","","","","","","","","",""
"html-keyboard-response","21","35869","0.0-7.0-0.14","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhtRb</p>","","","","","","","","","",""
"html-keyboard-response","22","36886","0.0-7.0-0.15","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">OmtlDOBT</p>","","","","","","","","","",""
"html-keyboard-response","23","37903","0.0-7.0-0.16","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">ubALmrAJu</p>","","","","","","","","","",""
"html-keyboard-response","24","38918","0.0-7.0-0.17","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">damYbYaOk</p>","","","","","","","","","",""
"html-keyboard-response","25","39919","0.0-7.0-0.18","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZJUNa</p>","","","","","","","","","",""
"html-keyboard-response","26","40920","0.0-7.0-0.19","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkOBT</p>","","","","","","","","","",""
"html-keyboard-response","27","41951","0.0-7.0-0.20","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">YOaAbLaA</p>","","","","","","","","","",""
"html-keyboard-response","28","42953","0.0-7.0-0.21","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhMAB</p>","","","","","","","","","",""
"html-keyboard-response","29","43969","0.0-7.0-0.22","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">vJabrZYd</p>","","","","","","","","","",""
"html-keyboard-response","30","44982","0.0-7.0-0.23","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">LdrbvLaA</p>","","","","","","","","","",""
"html-keyboard-response","31","45987","0.0-7.0-0.24","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">OmtlDMAB</p>","","","","","","","","","",""
"html-keyboard-response","32","47002","0.0-7.0-0.25","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">mUOcOJUNa</p>","","","","","","","","","",""
"html-keyboard-response","33","48003","0.0-7.0-0.26","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkRdCc</p>","","","","","","","","","",""
"html-keyboard-response","34","49004","0.0-7.0-0.27","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BlmclOBT</p>","","","","","","","","","",""
"html-keyboard-response","35","50020","0.0-7.0-0.28","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dOYmltRb</p>","","","","","","","","","",""
"html-keyboard-response","36","51021","0.0-7.0-0.29","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">aLNlkYaOk</p>","","","","","","","","","",""
"html-keyboard-response","37","52035","0.0-7.0-0.30","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dTmEDOBT</p>","","","","","","","","","",""
"html-keyboard-response","38","53036","0.0-7.0-0.31","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BlmclMAB</p>","","","","","","","","","",""
"html-keyboard-response","39","54051","0.0-7.0-0.32","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">aNYmbrAJu</p>","","","","","","","","","",""
"html-keyboard-response","40","55053","0.0-7.0-0.33","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">dTmEDtRb</p>","","","","","","","","","",""
"html-keyboard-response","41","56070","0.0-7.0-0.34","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">mUOcOrZYd</p>","","","","","","","","","",""
"html-keyboard-response","42","57085","0.0-7.0-0.35","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">aNYmbJUNa</p>","","","","","","","","","",""
"html-keyboard-response","43","58087","0.0-7.0-0.36","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">YKRkCkbd</p>","","","","","","","","","",""
"html-keyboard-response","44","59103","0.0-7.0-0.37","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">PMPtkMAB</p>","","","","","","","","","",""
"html-keyboard-response","45","60118","0.0-7.0-0.38","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhRdCc</p>","","","","","","","","","",""
"html-keyboard-response","46","61120","0.0-7.0-0.39","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">ubALmYaOk</p>","","","","","","","","","",""
"html-keyboard-response","47","62135","0.0-7.0-0.40","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">ktBdMAB</p>","","","","","","","","","",""
"html-keyboard-response","48","63138","0.0-7.0-0.41","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZYaOk</p>","","","","","","","","","",""
"html-keyboard-response","49","64152","0.0-7.0-0.42","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">aLNlkrAJu</p>","","","","","","","","","",""
"html-keyboard-response","50","65168","0.0-7.0-0.43","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">PMPtkRdCc</p>","","","","","","","","","",""
"html-keyboard-response","51","66169","0.0-7.0-0.44","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">vJabJUNa</p>","","","","","","","","","",""
"html-keyboard-response","52","67186","0.0-7.0-0.45","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">YOaAbrZYd</p>","","","","","","","","","",""
"html-keyboard-response","53","68187","0.0-7.0-0.46","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">PMPtkOBT</p>","","","","","","","","","",""
"html-keyboard-response","54","69201","0.0-7.0-0.47","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">LdrbvYaOk</p>","","","","","","","","","",""
"html-keyboard-response","55","70219","0.0-7.0-0.48","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">mUOcOrAJu</p>","","","","","","","","","",""
"html-keyboard-response","56","71235","0.0-7.0-0.49","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">YKRkRdCc</p>","","","","","","","","","",""
"html-keyboard-response","57","72237","0.0-7.0-0.50","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">BlmcltRb</p>","","","","","","","","","",""
"html-keyboard-response","58","73243","0.0-7.0-0.51","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">LdrbvJUNa</p>","","","","","","","","","",""
"html-keyboard-response","59","74252","0.0-7.0-0.52","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">TDKhCkbd</p>","","","","","","","","","",""
"html-keyboard-response","60","75254","0.0-7.0-0.53","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">damYbLaA</p>","","","","","","","","","",""
"html-keyboard-response","61","76268","0.0-7.0-0.54","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZrAJu</p>","","","","","","","","","",""
"html-keyboard-response","62","77270","0.0-7.0-0.55","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">vJabYaOk</p>","","","","","","","","","",""
"html-keyboard-response","63","78285","0.0-7.0-0.56","648b962b8fdb1fa686213ac1","64e77d7b61f440b60e28659d","64ecad81b8f7e141b27cbb2d","null","null","<p style=""font-size: 60px; font-family: BACS"">EPMDkRdCc</p>","","","","","","","","","",""
