trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rt,response,stimulus,success,item,task,correct_response,testing_condition,correct,target,confound,name,view_history
pavlovia,0,1705,0.0-0.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,,,,,,,,,,,,,
survey-html-form,1,6702,0.0-1.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,4993,"{""ID"":""60eb26fb8db6845a14fe5a91""}",,,,,,,,,,,
html-keyboard-response,2,10675,0.0-2.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,3969, ,"<p style=""font-size: 15px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 15px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 20 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 15px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 15px;"">We ask that you press the spacebar to proceed to the consent section.</p>",,,,,,,,,,
survey-html-form,3,32219,0.0-3.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,21541,"{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}",,,,,,,,,,,
fullscreen,4,39898,0.0-4.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,,,,TRUE,,,,,,,,,
html-keyboard-response,5,59996,0.0-5.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,20108, ,"<p>Welcome, and thank you very much for your time!</p>
      <p>In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p>Press the spacebar to continue.<p>",,,,,,,,,,
html-keyboard-response,6,60048,0.0-6.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 120px; font-family: BACS""> </p>",,,,,,,,,,
html-keyboard-response,7,66687,0.0-7.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,6638, ,"<p>Here is an example of the words you'll see:</p>
      <img src='esempio.png' height='400px'>
      <p>When you're ready to begin, press the spacebar.</p></div>",,,,,,,,,,
html-keyboard-response,8,67704,0.0-8.0-0.0,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">RdPtDPED</p>",,,,,,,,,,
html-keyboard-response,9,68714,0.0-8.0-0.1,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">EltMBcthB</p>",,,,,,,,,,
html-keyboard-response,10,69729,0.0-8.0-0.2,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">ODBDATRkY</p>",,,,,,,,,,
html-keyboard-response,11,70761,0.0-8.0-0.3,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">RCcEcthB</p>",,,,,,,,,,
html-keyboard-response,12,71765,0.0-8.0-0.4,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">aYQmrAm</p>",,,,,,,,,,
html-keyboard-response,13,72780,0.0-8.0-0.5,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">auYAkNac</p>",,,,,,,,,,
html-keyboard-response,14,73795,0.0-8.0-0.6,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">NQZvLkNc</p>",,,,,,,,,,
html-keyboard-response,15,74813,0.0-8.0-0.7,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">cDOEBRCdc</p>",,,,,,,,,,
html-keyboard-response,16,75829,0.0-8.0-0.8,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">auYAkJUG</p>",,,,,,,,,,
html-keyboard-response,17,76845,0.0-8.0-0.9,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">LdQvLkNc</p>",,,,,,,,,,
html-keyboard-response,18,77862,0.0-8.0-0.10,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">TObCOTPOM</p>",,,,,,,,,,
html-keyboard-response,19,78878,0.0-8.0-0.11,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">NQZvJUG</p>",,,,,,,,,,
html-keyboard-response,20,79880,0.0-8.0-0.12,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">aYQmLkNc</p>",,,,,,,,,,
html-keyboard-response,21,80894,0.0-8.0-0.13,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">kCRmRCdc</p>",,,,,,,,,,
html-keyboard-response,22,81897,0.0-8.0-0.14,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">LdQvQONk</p>",,,,,,,,,,
html-keyboard-response,23,82912,0.0-8.0-0.15,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">RdPtDTPOM</p>",,,,,,,,,,
html-keyboard-response,24,83927,0.0-8.0-0.16,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">aOLZULkNc</p>",,,,,,,,,,
html-keyboard-response,25,84930,0.0-8.0-0.17,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">EltMBRCdc</p>",,,,,,,,,,
html-keyboard-response,26,85945,0.0-8.0-0.18,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">bvuZrAm</p>",,,,,,,,,,
html-keyboard-response,27,86961,0.0-8.0-0.19,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">cDOEBcthB</p>",,,,,,,,,,
html-keyboard-response,28,87977,0.0-8.0-0.20,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">UdumdrAm</p>",,,,,,,,,,
html-keyboard-response,29,88993,0.0-8.0-0.21,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">RdPtDcthB</p>",,,,,,,,,,
html-keyboard-response,30,89995,0.0-8.0-0.22,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">BdtACRCdc</p>",,,,,,,,,,
html-keyboard-response,31,91011,0.0-8.0-0.23,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">UdumdNac</p>",,,,,,,,,,
html-keyboard-response,32,92022,0.0-8.0-0.24,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">ODBDARCdc</p>",,,,,,,,,,
html-keyboard-response,33,93027,0.0-8.0-0.25,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">UdumdQONk</p>",,,,,,,,,,
html-keyboard-response,34,94043,0.0-8.0-0.26,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">GNAcaNac</p>",,,,,,,,,,
html-keyboard-response,35,95046,0.0-8.0-0.27,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">aUZAJUG</p>",,,,,,,,,,
html-keyboard-response,36,96060,0.0-8.0-0.28,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">kCRmcthB</p>",,,,,,,,,,
html-keyboard-response,37,97077,0.0-8.0-0.29,60eb26fb8db6845a14fe5a91,650c16f0f2faf8d7a0d14c09,651c1d8ea61bd918ce45769e,null,null,"<p style=""font-size: 60px; font-family: BACS"">aYQmQONk</p>",,,,,,,,,,
