"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","testing_condition","correct","target","confound","name"
"pavlovia","0","794","0.0-0.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","","","","","","","","","","","",""
"survey-html-form","1","5601","0.0-1.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","4806","{""ID"":""6155e204cc071b306458dfff""}","","","","","","","","","",""
"html-keyboard-response","2","24199","0.0-2.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","18598"," ","<p style=""font-size: 15px;"">Before beginning, we ask that you read the consent information and confirm your agreement to participate in the experiment.</p>
      <p style=""font-size: 15px;""> We ask that you remember that this is a research project and that your participation is entirely voluntary. You can stop your participation at any time, without needing to provide any explanation. The study we're asking you to participate in aims at examining how readers process written words. You will be engaged in a session of apprximately 20 minutes, followed by a brief questionnaire. You will have the opportunity to take a few breaks during the experiment. You will be paid £4 for your participation, corresponding to a rate of £8/hour. While this experiment looks at cognitive faculties, this experiment doesn't constitute clinical proof of eventual pathologies.</p>
      <p style=""font-size: 15px;"">All of the information collected thanks to yours and others' participation will be held in a secure password-protected server, and will not be shared with anyone not authorised to view it. Your personal information will be kept with an arbitrary participant ID. Thanks to this data anonymity process, any researcher analysing the data won't be able to track the information back to a specific participant. Therefore, this process will make identifying you impossibile, even when results from the study will be published in scientific reviews, presented at congresses, or at any other public forum. More generally, the collected data will be treated in accordance with the laws on privacy and conformity to the Legislative Degree n. 196 ""Code regarding the protection of personal data"" of the 30th of June 2003 and to the European Regulation 2016/670 (General Data Protection Regulation - GDPR). The Data Protection Officer is Avv. Valentina Carollo, who can be contacted at the following email addresses: <a href=""mailto:dpo@sissa.it"">dpo@sissa.it</a> or <a href=""mailto:rpd@sissa.it"">rpd@sissa.it</a> - PEC: <a href=""mailto:protocollo@pec.sissa.it"">protocollo@pec.sissa.it</a>.</p>
      <p style=""font-size: 15px;""> Before expressing your consent to participate, we would like to remind you again that in case you need explanations on any aspect of the experimental procedure, the researcher is at your disposition (<a href=""mailto:aliebelt@sissa.it"">aliebelt@sissa.it</a>, <a href=""mailto:davide.crepaldi@sissa.it"">davide.crepaldi@sissa.it</a>).</p>
      <p style=""font-size: 15px;"">If you would like to download the informed consent form, you can do so here: <a href=""BASL-Informed_Consent.pdf"" download>informed consent form</a>.</p>
      <p style=""font-size: 15px;"">We ask that you press the spacebar to proceed to the consent section.</p>","","","","","","","","",""
"survey-html-form","3","34849","0.0-3.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","10648","{""consent1"":""YES"",""consent2"":""YES"",""consent3"":""YES"",""consent4"":""YES"",""consent5"":""YES"",""consent6"":""YES""}","","","","","","","","","",""
"fullscreen","4","37959","0.0-4.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","","","","true","","","","","","","",""
"html-keyboard-response","5","49121","0.0-5.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","11160"," ","<p>Welcome, and thank you very much for your time!</p>
      <p>In this experiment, you'll be a language expert who's been asked to take a look at words that Earth has received in its first communication with aliens. Your task, in this first part of the experiment, is to pay close attention to the words you'll be shown; later, world leaders will ask you questions on what you saw. The words will be shown to you quite quickly; it seems that the aliens were in a hurry :-)</p>
      <p>Press the spacebar to continue.<p>","","","","","","","","",""
"html-keyboard-response","6","49175","0.0-6.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 120px; font-family: BACS""> </p>","","","","","","","","",""
"html-keyboard-response","7","76017","0.0-7.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","26841"," ","<p>Here is an example of the words you'll see:</p>
      <img src='esempio.png' height='400px'>
      <p>When you're ready to begin, press the spacebar.</p></div>","","","","","","","","",""
"html-keyboard-response","8","77021","0.0-8.0-0.0","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">YObADOk</p>","","","","","","","","",""
"html-keyboard-response","9","78052","0.0-8.0-0.1","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ZvalvkYL</p>","","","","","","","","",""
"html-keyboard-response","10","79065","0.0-8.0-0.2","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKDOk</p>","","","","","","","","",""
"html-keyboard-response","11","80066","0.0-8.0-0.3","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">kulZkYL</p>","","","","","","","","",""
"html-keyboard-response","12","81080","0.0-8.0-0.4","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ubALmQvlZ</p>","","","","","","","","",""
"html-keyboard-response","13","82094","0.0-8.0-0.5","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">EMbDPTRkY</p>","","","","","","","","",""
"html-keyboard-response","14","83125","0.0-8.0-0.6","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">GLYrAGrub</p>","","","","","","","","",""
"html-keyboard-response","15","84128","0.0-8.0-0.7","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">rkYLrAJu</p>","","","","","","","","",""
"html-keyboard-response","16","85129","0.0-8.0-0.8","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">PctRCTRkY</p>","","","","","","","","",""
"html-keyboard-response","17","86141","0.0-8.0-0.9","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">YObAYbBT</p>","","","","","","","","",""
"html-keyboard-response","18","87142","0.0-8.0-0.10","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">Udumdkuvb</p>","","","","","","","","",""
"html-keyboard-response","19","88176","0.0-8.0-0.11","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ZvalvGrub</p>","","","","","","","","",""
"html-keyboard-response","20","89177","0.0-8.0-0.12","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">PctRCmhc</p>","","","","","","","","",""
"html-keyboard-response","21","90191","0.0-8.0-0.13","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">MDKPkKE</p>","","","","","","","","",""
"html-keyboard-response","22","91205","0.0-8.0-0.14","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">kulZkuvb</p>","","","","","","","","",""
"html-keyboard-response","23","92221","0.0-8.0-0.15","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ubALmrAJu</p>","","","","","","","","",""
"html-keyboard-response","24","93251","0.0-8.0-0.16","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">uvaUkYL</p>","","","","","","","","",""
"html-keyboard-response","25","94252","0.0-8.0-0.17","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ktBdTRkY</p>","","","","","","","","",""
"html-keyboard-response","26","95252","0.0-8.0-0.18","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZlGrub</p>","","","","","","","","",""
"html-keyboard-response","27","96265","0.0-8.0-0.19","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">hTtBbYbBT</p>","","","","","","","","",""
"html-keyboard-response","28","97268","0.0-8.0-0.20","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKkKE</p>","","","","","","","","",""
"html-keyboard-response","29","98297","0.0-8.0-0.21","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">advYOrAJu</p>","","","","","","","","",""
"html-keyboard-response","30","99302","0.0-8.0-0.22","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">kZUbkYL</p>","","","","","","","","",""
"html-keyboard-response","31","100304","0.0-8.0-0.23","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ktBdYbBT</p>","","","","","","","","",""
"html-keyboard-response","32","101320","0.0-8.0-0.24","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">UdumdrAJu</p>","","","","","","","","",""
"html-keyboard-response","33","102320","0.0-8.0-0.25","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ubALmkuvb</p>","","","","","","","","",""
"html-keyboard-response","34","103335","0.0-8.0-0.26","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">MDKPDOk</p>","","","","","","","","",""
"html-keyboard-response","35","104346","0.0-8.0-0.27","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">chAhTRkY</p>","","","","","","","","",""
"html-keyboard-response","36","105360","0.0-8.0-0.28","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">ubALmkYL</p>","","","","","","","","",""
"html-keyboard-response","37","106361","0.0-8.0-0.29","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">kZUbkuvb</p>","","","","","","","","",""
"html-keyboard-response","38","107374","0.0-8.0-0.30","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">hTtBbDOk</p>","","","","","","","","",""
"html-keyboard-response","39","108377","0.0-8.0-0.31","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">kulZGrub</p>","","","","","","","","",""
"html-keyboard-response","40","109388","0.0-8.0-0.32","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">chAhDOk</p>","","","","","","","","",""
"html-keyboard-response","41","110391","0.0-8.0-0.33","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">KTDTBYbBT</p>","","","","","","","","",""
"html-keyboard-response","42","111392","0.0-8.0-0.34","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">kcCRtmhc</p>","","","","","","","","",""
"html-keyboard-response","43","112403","0.0-8.0-0.35","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">uvaUQvlZ</p>","","","","","","","","",""
"html-keyboard-response","44","113415","0.0-8.0-0.36","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">YObAkKE</p>","","","","","","","","",""
"html-keyboard-response","45","114430","0.0-8.0-0.37","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">advYOGrub</p>","","","","","","","","",""
"html-keyboard-response","46","115430","0.0-8.0-0.38","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">EMbDPDOk</p>","","","","","","","","",""
"html-keyboard-response","47","116433","0.0-8.0-0.39","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">UdumdkYL</p>","","","","","","","","",""
"html-keyboard-response","48","117434","0.0-8.0-0.40","6155e204cc071b306458dfff","650c16f0f2faf8d7a0d14c09","651c1daac42b120c3361d431","null","null","<p style=""font-size: 60px; font-family: BACS"">KTDTBmhc</p>","","","","","","","","",""
